PID,DATE,TIME,ELAPSED,CPU,MEM,RSS,VSIZE,CMD
84689,2022-10-18,16:46:34,01:58,1869.0,1.9,2566972,71049036,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:35,02:05,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:35,02:05,0.0,0.4,526180,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:35,02:00,1840.4,1.9,2566884,71048000,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:37,02:06,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:37,02:06,0.0,0.4,526180,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:37,02:01,1877.3,1.9,2569232,71052144,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:38,02:07,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:38,02:07,0.0,0.4,526180,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:38,02:02,1950.6,1.9,2573064,71051108,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:39,02:08,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:39,02:08,0.8,0.4,526180,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:39,02:03,1927.4,1.9,2592412,71050072,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:40,02:09,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:40,02:09,0.2,0.4,526180,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:40,02:04,1762.1,1.9,2592624,71052144,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:41,02:10,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:41,02:10,0.3,0.4,526180,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:41,02:05,1863.4,1.9,2592624,71052144,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:42,02:11,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:42,02:11,0.0,0.4,526180,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:42,02:06,1872.9,1.9,2592448,71050072,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
